   0.21000    0.84000    0.26275    0.79734    0.60371
   0.13000    0.01000    0.11511   -0.29428    0.31302
   0.89000    0.82000   -0.10530   -0.42967    0.37307
   0.99000    0.90000    0.00564   -0.21716    0.30413
   0.85000    0.97000    0.08512   -0.29538    0.32661
   0.16000    0.98000    0.25719    0.62749    0.39703
   0.03000    0.11000    0.10289   -0.33589    0.31392
   0.52000    0.11000    0.70169   -0.38319    0.56892
   0.65000    0.11000    0.90985    0.32777    0.61110
   0.77000    0.26000   -0.02398    0.04027    0.90069
   0.10000    0.88000   -0.08866    0.67864    0.43736
   0.01000    0.14000   -0.26786   -0.32702    0.31585
   0.57000    0.26000   -0.55207    0.38572    1.10965
   0.43000    0.34000   -0.38935    0.62968    0.81465
   0.84000    0.76000   -0.10570   -0.28546    0.43071
   0.62000    0.39000   -0.06382   -0.38650    1.69957
   0.20000    0.50000   -0.54926   -0.83470    0.72060
   0.39000    0.50000   -0.15832   -0.08179    1.05231
   0.34000    0.60000   -0.06141   -0.23974    1.85835
   0.68000    0.87000    0.22695   -0.48389    0.45562
   0.31000    0.56000   -0.33680    0.12950    1.33362
   0.00000    0.72000   -0.50285    0.29464    0.42474
   0.20000    0.91000    0.35967    0.74632    0.48867
   0.98000    0.60000   -0.41726   -0.34096    0.41008
   0.94000    0.89000   -0.15374   -0.30463    0.32485
   0.41000    0.03000    0.31533   -0.42300    0.42172
   0.01000    0.15000   -0.10174   -0.44074    0.31887
   0.28000    0.21000   -0.08618   -0.48662    0.49178
   0.80000    0.31000   -0.12975    0.36345    0.88017
   0.68000    0.36000   -0.09022   -0.30133    1.79220
   0.56000    0.51000    0.17672   -0.11998    1.01080
   0.73000    0.65000   -0.19037   -0.40603    0.61044
   0.32000    0.74000   -0.41105   -0.60153    1.30782
   0.56000    0.50000    0.17054   -0.15693    1.03074
   0.91000    0.14000   -0.14486    0.74384    0.44690
   0.64000    0.25000   -0.65138   -0.29518    1.22057
   0.36000    0.33000   -0.13423   -0.06280    0.68892
   0.45000    0.43000    0.13535    0.14290    0.93987
   0.22000    0.66000   -0.03561    0.08835    1.02694
   0.30000    0.65000    0.12158   -0.23391    1.83323
   0.78000    0.77000   -0.13412   -0.41967    0.46366
   0.47000    0.44000    0.13786    0.06081    0.97659
   0.88000    0.83000   -0.12252   -0.33995    0.37346
   0.24000    0.06000    0.29527   -0.30752    0.37293
   0.00000    0.93000   -0.22201    0.43989    0.34391
   0.84000    0.79000   -0.03993   -0.44330    0.41404
   0.25000    0.61000    0.49704    0.29507    1.21079
   0.79000    0.82000   -0.02208   -0.61167    0.42557
   0.43000    0.68000    0.30926   -0.23000    1.46133
   0.99000    0.97000   -0.03371   -0.38498    0.28439
   0.19000    0.33000   -0.06049   -0.18911    0.51223
   0.37000    0.65000    0.06448    0.10170    2.17576
   0.64000    0.78000    0.10644   -0.19663    0.56731
   0.26000    0.81000    0.32169    0.57774    0.75665
   0.40000    0.63000    0.19179   -0.18710    1.84025
   0.83000    0.83000    0.01361   -0.44144    0.39828
   0.08000    0.85000   -0.11400    0.66722    0.44191
   0.88000    0.86000   -0.01843   -0.42518    0.36039
   0.93000    0.10000   -0.04829    0.67089    0.40334
   0.54000    0.27000   -0.18600    0.18453    1.03377
   0.86000    0.74000    0.01268   -0.41991    0.42921
   0.63000    0.41000   -0.05948   -0.58057    1.59379
   0.95000    0.01000    0.06255    0.46336    0.34187
   0.62000    0.97000    0.29642   -0.30903    0.40872
   0.00000    0.45000   -0.39377   -0.28220    0.40914
   0.65000    0.99000    0.24511   -0.27402    0.38414
   0.98000    0.84000   -0.05466   -0.31110    0.32609
   0.39000    0.39000    0.12070    0.91989    0.80563
   0.25000    0.62000    0.63775    0.05271    1.23548
   0.79000    0.80000    0.01156   -0.43116    0.43776
   0.43000    0.56000   -0.03314   -0.40172    1.24669
   0.81000    0.88000    0.10441   -0.46859    0.38227
   0.87000    0.03000    0.11966    0.59940    0.39197
   0.14000    0.01000    0.06830   -0.37378    0.31604
   0.89000    0.82000   -0.12038   -0.37305    0.37307
   0.79000    0.92000   -0.14595   -0.29291    0.37067
   0.81000    0.01000    0.29722    0.57580    0.40483
   0.86000    0.01000    0.25250    0.54659    0.38256
   0.86000    0.80000   -0.02300   -0.30913    0.39773
   0.30000    0.10000    0.20923   -0.26709    0.42395
   0.00000    0.86000   -0.21640    0.54325    0.37369
   0.84000    0.01000    0.32298    0.53008    0.39162
   0.36000    0.54000   -0.40580   -0.51339    1.27521
   0.65000    0.91000    0.24519   -0.30551    0.44111
   0.47000    0.69000    0.71765    0.10962    1.12885
   0.81000    0.03000    0.23845    0.50171    0.42238
   0.64000    0.05000    0.69612    0.09864    0.50364
   0.75000    0.09000    0.51645    0.61854    0.52807
   0.65000    0.05000    0.68886    0.13808    0.50283
   0.68000    0.99000    0.24468   -0.24058    0.37392
   0.58000    0.96000    0.45187   -0.38173    0.43228
   0.36000    0.42000    0.52534    0.81840    0.81594
   0.25000    0.58000    0.25608    0.32701    1.11127
   0.76000    0.84000    0.12814   -0.46883    0.43029
   0.38000    0.64000    0.13172   -0.31441    2.08208
   0.00000    0.32000   -0.20191   -0.30243    0.36807
   0.99000    0.56000   -0.40069   -0.28243    0.41597
   0.73000    0.93000    0.24356   -0.38794    0.39022
   0.50000    0.98000    0.59215   -0.17386    0.44161
   0.32000    0.21000    0.16741   -0.44685    0.52314
   0.79000    0.26000   -0.17009    0.27032    0.82646
   0.65000    0.36000    0.09243   -0.27632    1.90090
   0.77000    0.65000   -0.00104   -0.43781    0.56934
   0.30000    0.72000   -0.21971   -0.76756    1.39495
   0.56000    0.47000   -0.10980   -0.18903    1.10305
   0.96000    0.71000   -0.22438   -0.51023    0.38151
   0.15000    0.77000   -0.35939    0.76548    0.61078
   0.20000    0.10000   -0.00821   -0.48969    0.37687
